CATEGORY_INCIDENT,BYLINE,byLine,PROVIDER_SUBJECT,IMAGES_CAPTION,EXTENSION,CATEGORY_NAMES,CATEGORY_INCIDENT_NAMES,PROVIDER_NEWS_ID,KPF_GABAGE_NEWS_IS,printingPage,DATE,PRINTING_PAGE,NEWS_ID,SUB_TITLE,IMAGES,KPF_ABUSING_NEWS,KPF_ABUSING_NEWS_IS,CATEGORY,PROVIDER_LINK_PAGE,PROVIDER,TITLE,PROVIDER_CODE,CONTENT
,송경재 기자 (dympna@fnnews.com),송경재 기자 (dympna@fnnews.com),국제경제,,,IT_과학>보안,,202306071806143486,FALSE,12,20230607,12,02100501.20230607180742002,,,,FALSE,008000000 008002000,http://www.fnnews.com/news/202306071806143486,파이낸셜뉴스,"北, 3500만달러 암호화폐 해킹",02100501,북한 해커들이 최소 3500만달러(약 457억원) 규모의 암호화폐를 해킹을 통해 빼돌린 것으로 보인다. <br/> <br/>CNN은 6일(이하 현지시간) 복수의 암호화폐 전문가들의 말을 인용해 북한이 최근 해킹 사건의 배후로 지목되고 있다고 보도했다. <br/> <br/>미국 정부도 최근 해커들이 일련의 암호화폐 해킹을 저질러 북한 정권의 핵·미사일 프로그램에 자금줄이 됐을 것이라..
,김종우,김종우,,,jpg,IT_과학>보안,,2023060748911,FALSE,A14,20230607,A14,02100601.20230607174104001,,https://www.bigkinds.or.kr/resources/images/02100601/2023/06/07/02100601.20230607174104001.01,,FALSE,008000000 008002000,https://www.hankyung.com/it/article/2023060748911,한국경제,"""행동변화 이끄는 블록체인이 환경문제 해결사 될 것"" [긱스]",02100601,“생물 다양성을 유지하는 데도 블록체인이 유용한 도구가 될까요?” <br/> <br/>최재천 이화여대 석좌교수는 지난 6일 서울 역삼동 조선팰리스 강남에서 열린 블록체인 콘퍼런스 ‘비들 아시아 2023’(사진)의 대담자로 참석해 이 같은 질문을 던졌다. 올해로 4회째를 맞은 비들 아시아는 블록체인 커뮤니티 빌더 크립토서울이 주최하는 행사다. 전 세계 블록체인 개발자들..
,이지은,이지은,아시아/호주,,jpg,정치>북한,,2023060712400205929,FALSE,,20230607,,02100801.20230607170141001,"아토믹월렛 이용자 해킹 피해 
北 돈세탁 수법과 일치 
가상화폐, 미사일 발사에 사용",https://www.bigkinds.or.kr/resources/images/02100801/2023/06/07/02100801.20230607170141001.01,,FALSE,001000000 001001000,https://view.asiae.co.kr/article/2023060712400205929,아시아경제,"북한, 또 가상화폐 털었나…455억원 규모 해킹",02100801,북한이 가상화폐 플랫폼을 해킹해 최소 3500만달러(약 455억원)의 가상화폐를 탈취한 것으로 추정된다고 CNN이 6일(현지시간) 전했다. <br/> <br/>CNN에 따르면 암호화폐 지갑 플랫폼인 '아토믹 월렛'은 지난 3일 월간 이용자의 1% 미만이 해킹 피해를 입었다고 밝혔다. 아토믹 월렛 측은 해킹 배후와 구체적인 피해 액수를 공개하지는 않았다.그러나 영국의 ..
,한재영,한재영,,이재명 더불어민주당 대표가 7일 최고위원회의에 참석하고 있다. /김병언 기자,jpg,정치>국회_정당<font color=Gray> | </font>정치>청와대,,202306074550i,FALSE,,20230607,,02100601.20230607161301001,,https://www.bigkinds.or.kr/resources/images/02100601/2023/06/07/02100601.20230607161301001.01,,FALSE,"001000000 001004000
001000000 001006000",https://www.hankyung.com/politics/article/202306074550i,한국경제,커지는 이재명 사퇴론…'이래경 사태'에 계파 갈등 심화,02100601,과거 ‘천안함 자폭 조작’ 주장 사실이 드러나 혁신위원장 임명 9시간 만에 사퇴한 이래경 사단법인 다른백년 명예이사장 사태가 이재명 더불어민주당 대표의 거취를 더욱 압박하고 있다. 이 이사장 영입을 최종 결정한 이 대표가 책임지고 물러나야한다는 주장이 비명(비이재명)계에서 터져나오고 있다. 친명(친이재명)계는 이 대표를 엄호하고 나서면서 계파 갈등의 골..
1 8 27,정채빈 기자,정채빈 기자,,/게티이미지,jpg,정치>북한<font color=Gray> | </font>IT_과학>보안,범죄>범죄일반>절도,2023060702064,FALSE,,20230607,,01100801.20230607160639001,,https://www.bigkinds.or.kr/resources/images/01100801/2023/06/07/01100801.20230607160639001.01,,FALSE,"001000000 001001000
008000000 008002000",https://www.chosun.com/international/international_general/2023/06/07/RDP3FBGP3NE4ZCN35JB2NWBFVU/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보,"CNN “북한, 암호화폐 해킹해 456억원 탈취한 듯”",01100801,북한이 최근 암호화폐를 해킹해 최소 3500만달러(약 456억원)를 탈취했을 가능성이 있다는 보도가 나왔다. <br/> <br/>CNN은 6일(현지시간) 암호화폐 추적 전문가들을 인용해 500만명의 사용자가 있는 것으로 알려진 에스토니아의 암호화폐 지갑 서비스 ‘아토믹 월릿(Atomic Wallet)’에서 해커들이 특정 이용자들의 암호화폐 계좌를 빼냈다고 전했다. <br/>..
1 8 30,김종훈|기자|,김종훈|기자|,W0301,자오창펑 바이낸스 CEO가 지난해 11월 그리스 아테네를 방문한 자리에서 발언하고 있다. /로이터=뉴스1,jpg,국제>미국_북미<font color=Gray> | </font>국제>중남미<font color=Gray> | </font>경제>증권_증시,범죄>범죄일반>사기,2023060715174996297,FALSE,,20230607,,02100201.20230607153928001,,https://www.bigkinds.or.kr/resources/images/02100201/2023/06/07/02100201.20230607153928001.01,,FALSE,"005000000 005003000
005000000 005007000
002000000 002006000",http://news.moneytoday.co.kr/view/mtview.php?no=2023060715174996297&type=2,머니투데이,"美증권위, 바이낸스 자산동결 긴급 요청…""증거인멸 우려""",02100201,"[머니투데이 김종훈 기자] SEC ""자오창펑, 수년 간 미국법 무시하고 불법행위…증거인멸 막아야""<br/><br/> 미국 증권거래위원회(SEC)가 세계 최대 암호화폐(가상자산) 거래소 바이낸스의 자산을 동결해줄 것을 연방법원에 요청했다.<br/><br/>6일(현지시간) 미국 CNBC 등 현지보도를 종합하면 SEC는 바이낸스 미국 지주회사 2곳에 대해 긴급 자산 동결 명령을 내려줄 .."
,원은미,원은미,"아주경제
금융
암호화폐",,jpg,IT_과학>인터넷_SNS<font color=Gray> | </font>IT_과학>모바일<font color=Gray> | </font>IT_과학>보안,,20230607153043367,FALSE,,20230607,,02100851.20230607153540001,,https://www.bigkinds.or.kr/resources/images/02100851/2023/06/07/02100851.20230607153540001.01,,FALSE,"008000000 008005000
008000000 008003000
008000000 008002000",https://www.ajunews.com/view/20230607153043367,아주경제,"주멕스, 친구 '추천 프로그램' 프로모션 9월 30일까지 연장",02100851,"[사진=주멕스] <br/> <br/> <br/>암호화폐 거래소 주멕스가 친구 추천 시 다양한 혜택을 지급하는 '추천 프로그램' 이벤트 기간을 오는 9월 30일까지 연장했다.  <br/> <br/>성공적으로 친구를 주멕스로 추천한 사용자는 최대 300 USDT 혜택을 받을 수 있다. 이벤트 기간 동안 3명의 친구를 추천 완료한 사용자에게는 20 USDT 쿠폰이 지급되며, 추천받은 사용자에게.."
,홍인기,홍인기,사회,"
북한 해킹조직 악성 전자우편 발송 관련 사건 개요도
경찰청 제공",jpg,IT_과학>보안,,01100611.20230607500087,FALSE,,20230607,,01100611.20230607122822001,"지난해 4~8월 외교·안보 전문가 대상 악성 전자우편 
‘봉사기’(서버), ‘적중한’(적합한) 등 북한말에 덜미
전직 장관급 등 9명 첨부문서와 주소록 등 유출",https://www.bigkinds.or.kr/resources/images/01100611/2023/06/07/01100611.20230607122822001.01,,FALSE,008000000 008002000,http://www.seoul.co.kr/news/newsView.php?id=20230607500087,서울신문,전직 장관급까지...통일·안보 분야 9명 메일함 들여다 본 北 해킹조직 ‘김수키’,01100611,"지난해 국내 외교·국방·안보 분야 전문가에게 유포된 악성 ‘피싱 메일’이 북한 해킹조직인 ‘김수키’의 소행으로 확인됐다. 경찰 수사 결과, 이들이 보낸 메일에 속아 피싱 사이트에 접속해 계정 정보를 빼앗긴 피해자는 전직 장·차관급 3명, 현직 공무원 1명, 학계와 전문가 4명, 기자 1명 등 모두 9명에 달했다.<br/>경찰청 국가수사본부는 지난해 4∼8월 외.."
,천인성(guchi@joongang.co.kr),천인성(guchi@joongang.co.kr),,"코인베이스
6일 오후 서울 서초구 빗썸 고객센터 앞. 미국 증권거래위원회(SEC)가 세계 최대 가상화폐 거래소인 바이낸스와 자오창펑 최고경영자(CEO)를 상대로 법적 조치에 나섰다. 연합뉴스",jpg,경제>경제일반,,25168102,FALSE,,20230607,,01100901.20230607115021001,,https://www.bigkinds.or.kr/resources/images/01100901/2023/06/07/01100901.20230607115021001.01,,FALSE,002000000 002014000,https://www.joongang.co.kr/article/25168102,중앙일보,"암호화폐에 칼 꺼내든 미국…SEC, 바이낸스 이어 코인베이스 제소",01100901,미국 금융감독 당국이 암호화폐 업계에 칼을 빼들었다. <br/> <br/> 미 증권거래위원회(SEC)는 6일(현지시간) 오전 뉴욕남부연방지방법원에 미국 최대의 암호화폐 거래소인 코인베이스를 상대로 소송을 제기했다고 밝혔다. 코인베이스가 미등록 브로커 역할을 했다는 이유다. <br/> <br/> 전날 세계 최대 암호화폐 거래소 바이낸스와 창업자 자오창펑 최고경영자(CEO)를 제소한 ..
1 8 30,권해영,권해영,미국증시,[이미지출처=연합뉴스],jpg,국제>미국_북미<font color=Gray> | </font>경제>증권_증시<font color=Gray> | </font>경제>외환,범죄>범죄일반>사기,2023060708584182638,FALSE,,20230607,,02100801.20230607105206001,"SEC ""미등록 중개업체 역할"" 
전날 바이낸스·CEO도 소송 
코인베이스 이틀새 20% ↓…가상자산 유출 가속 
비트코인·이더리움은 상승",https://www.bigkinds.or.kr/resources/images/02100801/2023/06/07/02100801.20230607105206001.01,,FALSE,"005000000 005003000
002000000 002006000
002000000 002002000",https://view.asiae.co.kr/article/2023060708584182638,아시아경제,가상자산 옥죄는 美…바이낸스 이어 코인베이스 제소(종합),02100801,"미국 증권거래위원회(SEC)가 가상자산 거래소인 코인베이스를 제소했다. 전날 세계 최대 가상자산 거래소인 바이낸스를 상대로 소송을 제기한 지 하루 만이다. 미 규제 당국이 가상자산 규제에 본격적으로 칼을 빼든 가운데, 바이낸스와 코인베이스에서는 가상자산이 빠른 속도로 유출되고 있는 것으로 나타났다. <br/> <br/>SEC는 6일(현지시간) 오전 뉴욕 연방법원에 코.."
,조미현,조미현,,"
",jpg,경제>증권_증시<font color=Gray> | </font>경제>산업_기업<font color=Gray> | </font>경제>외환,,202306073301i,FALSE,,20230607,,02100601.20230607095743001,,https://www.bigkinds.or.kr/resources/images/02100601/2023/06/07/02100601.20230607095743001.01,,FALSE,"002000000 002006000
002000000 002005000
002000000 002002000",https://www.hankyung.com/economy/article/202306073301i,한국경제,거래소 이슈에 휘청이는 암호화폐 시장 [한경 코알라],02100601,"코인, 알고 투자하라! <br/>한국경제신문의 암호화폐 투자 뉴스레터 '코알라'에 실린 기사입니다. <br/>매주 수요일 아침 발행하는 코알라를 받아보세요! <br/>무료 구독신청 hankyung.com/newsletter <br/> <br/>비트코인 가격은 미국 증권거래위원회(SEC)의 바이낸스 소송 제기 소식이 전해지며 25k 선까지 급락했으나 지난밤 이내 급등하여 27k 선까지 회복.."
,김인오 특파원(mery@mk.co.kr),김인오 특파원(mery@mk.co.kr),"100202
100502
100508","암호화폐 투자 관련 문구가 내걸린 뉴욕 브루클린의 한 건물/ 사진=김인오 기자





",png,경제>증권_증시<font color=Gray> | </font>경제>외환<font color=Gray> | </font>경제>국제경제,,000010753855,FALSE,,20230607,,02100101.20230607095510002,,https://www.bigkinds.or.kr/resources/images/02100101/2023/06/07/02100101.20230607095510002.01,,FALSE,"002000000 002006000
002000000 002002000
002000000 002013000",http://www.mk.co.kr/article/10753855,매일경제,“자고 일어나면 돈이 복사된다”...한국인 주머니 채워주는 이 기업은 [월가월부],02100101,"6일 주요 주가지수 상승 마감 <br/>테슬라 올해 주가 105% 상승 <br/>파나소닉과 배터리 생산 박차 <br/> <br/>미국 SEC, 코인베이스 제소 <br/>‘밈 주식’ MVIS 하루새 30%↑<br/><br/>미국 금융당국이 ‘암호화폐’(코인) 업계를 본격 압박하고 나선 가운데 6일 뉴욕증시에서는 미국 주요 주가지수가 일제히 상승 마감했습니다. 코인 업계 칼 바람이 주식 시장 전반 투자 심.."
1 6 23,조미현,조미현,,"
",jpg,경제>경제일반<font color=Gray> | </font>IT_과학>콘텐츠<font color=Gray> | </font>IT_과학>모바일,범죄>기업범죄>거래제한,202306073171i,FALSE,,20230607,,02100601.20230607095130001,,https://www.bigkinds.or.kr/resources/images/02100601/2023/06/07/02100601.20230607095130001.01,,FALSE,"002000000 002014000
008000000 008004000
008000000 008003000",https://www.hankyung.com/economy/article/202306073171i,한국경제,NFT로 환골탈태 꿈꾸는 OK캐쉬백 [한경 코알라],02100601,"코인, 알고 투자하라! <br/>한국경제신문의 암호화폐 투자 뉴스레터 '코알라' <br/>주 1회 발행하는 코알라를 받아보세요! <br/>무료 구독신청 hankyung.com/newsletter SK 그룹사 최초의 블록체인 프로젝트 UPTNSK가 그룹사 최초의 블록체인 프로젝트 UPTN(업튼)을 발표했다. UPTN은 아발란체 서브넷을 활용한 UPTN 체인, OK캐쉬백 멤버십.."
1 8 27,"장하은
태기원·장하은","장하은
태기원·장하은","아주경제
탐사보도
단독탐사",,png,경제>경제일반<font color=Gray> | </font>사회>미디어,범죄>범죄일반>절도,20230529154835940,FALSE,,20230607,,02100851.20230607092358001,"빗썸, 2018년 조사 800억 추징금 심판청구 '4년간' 다툼 
대표 등 실소유주 '상장피 뒷돈 의혹' 劍 수사 영향 '촉각'",https://www.bigkinds.or.kr/resources/images/02100851/2023/06/07/02100851.20230607092358001.01,,FALSE,"002000000 002014000
003000000 003008000",https://www.ajunews.com/view/20230529154835940,아주경제,"[단독] 국세청, '뒷돈 상장' 의혹 빗썸 세무조사서 '200억 추징'⋯'불복' 전쟁 또?",02100851,"[사진=빗썸] <br/> <br/> 국세청이 최근 가상화폐 거래소 빗썸코리아, 비덴트 등 빗썸 국내외 관계사들을 상대로 벌인 세무조사에서 약 200억원의 추징금을 부과한 것으로 확인됐다. 국세청이 빗썸 세무조사에서 '뒷돈 상장' 정황을 파악하고 탈세 사실을 검증하는 데 주력할 것이라는 관측이 제기돼 온 가운데, 또 한번 거액의 추징금이 부과된 배경에 관심이 쏠린다. .."
,황혜진,황혜진,601,코인베이스 로고 사진. 게티이미지 뱅크 AFP 연합뉴스,jpg,경제>경제일반,,01100501.2023060701039909294002,FALSE,0,20230607,0,01100501.20230607085705002,,https://www.bigkinds.or.kr/resources/images/01100501/2023/06/07/01100501.20230607085705002.01,,FALSE,002000000 002014000,http://www.munhwa.com/news/view.html?no=2023060701039909294002,문화일보,"美 SEC, 바이낸스 고소 하루 만에 코인베이스도 제소",01100501,미국 금융감독 당국이 대표적인 가상화폐 업계를 잇달아 기소하며 가상화폐 운용 방식에 제동을 걸고 나섰다. <br/><br/><br/><br/>미 증권거래위원회(SEC)는 6일(현지시간) 오전 뉴욕남부연방지방법원에 가상화폐 거래소 코인베이스가 미등록 브로커 역할을 했다며 이 회사를 상대로 소송을 제기했다고 밝혔다. 전날 세계 최대 가상화폐 거래소 바이낸스와 그 창업자 자오창펑 최고경..
